Time,GHI,temp,pressure,humidity,wind_speed,rain_1h,snow_1h,clouds_all,weather_type,sunlightTime,dayLength,SunlightTime/daylength,hour_sin,hour_cos,month_sin,month_cos,isSun,Power[kW]
2017-01-01 07:15:00,0.2,2.9,1016,100,6.1,0.0,0.0,98,4,15,450,0.03,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,1,0.0
2017-01-01 07:30:00,2.7,2.9,1016,100,6.1,0.0,0.0,98,4,30,450,0.07,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,1,0.0
2017-01-01 07:45:00,6.4,2.9,1016,100,6.1,0.0,0.0,98,4,45,450,0.1,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,1,0.0
2017-01-01 08:00:00,10.6,3.5,1016,99,6.0,0.0,0.0,98,4,60,450,0.13,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387,1,0.02
2017-01-01 08:15:00,6.0,3.5,1016,99,6.0,0.0,0.0,98,4,75,450,0.17,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387,1,0.132
2017-01-01 08:30:00,2.8,3.5,1016,99,6.0,0.0,0.0,98,4,90,450,0.2,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387,1,0.176
2017-01-01 08:45:00,3.1,3.5,1016,99,6.0,0.0,0.0,98,4,105,450,0.23,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387,1,0.244
2017-01-01 09:00:00,3.5,3.6,1016,97,6.2,0.0,0.0,100,4,120,450,0.27,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387,1,0.26
2017-01-01 09:15:00,3.8,3.6,1016,97,6.2,0.0,0.0,100,4,135,450,0.3,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387,1,0.332
2017-01-01 09:30:00,4.1,3.6,1016,97,6.2,0.0,0.0,100,4,150,450,0.33,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387,1,0.276
2017-01-01 09:45:00,4.3,3.6,1016,97,6.2,0.0,0.0,100,4,165,450,0.37,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387,1,0.392
2017-01-01 10:00:00,4.5,3.8,1015,93,5.6,0.0,0.0,94,4,180,450,0.4,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387,1,0.552
2017-01-01 10:15:00,4.7,3.8,1015,93,5.6,0.0,0.0,94,4,195,450,0.43,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387,1,0.644
2017-01-01 10:30:00,6.4,3.8,1015,93,5.6,0.0,0.0,94,4,210,450,0.47,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387,1,0.476
2017-01-01 10:45:00,11.9,3.8,1015,93,5.6,0.0,0.0,94,4,225,450,0.5,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387,1,0.38
2017-01-01 11:00:00,12.5,3.8,1014,91,5.8,0.0,0.0,100,4,240,450,0.53,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387,1,0.42
2017-01-01 11:15:00,10.4,3.8,1014,91,5.8,0.0,0.0,100,4,255,450,0.57,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387,1,0.496
2017-01-01 11:30:00,11.3,3.8,1014,91,5.8,0.0,0.0,100,4,270,450,0.6,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387,1,0.42
2017-01-01 11:45:00,11.8,3.8,1014,91,5.8,0.0,0.0,100,4,285,450,0.63,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387,1,0.268
2017-01-01 12:00:00,11.1,3.8,1014,90,5.9,0.0,0.0,100,4,300,450,0.67,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,1,0.38
2017-01-01 12:15:00,11.3,3.8,1014,90,5.9,0.0,0.0,100,4,315,450,0.7,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,1,0.316
2017-01-01 12:30:00,6.0,3.8,1014,90,5.9,0.0,0.0,100,4,330,450,0.73,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,1,0.168
2017-01-01 12:45:00,3.7,3.8,1014,90,5.9,0.0,0.0,100,4,345,450,0.77,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,1,0.168
2017-01-01 13:00:00,11.7,3.9,1013,89,6.1,0.0,0.0,98,4,360,450,0.8,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,1,0.22
2017-01-01 13:15:00,10.2,3.9,1013,89,6.1,0.0,0.0,98,4,375,450,0.83,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,1,0.384
2017-01-01 13:30:00,8.3,3.9,1013,89,6.1,0.0,0.0,98,4,390,450,0.87,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,1,0.248
2017-01-01 13:45:00,10.0,3.9,1013,89,6.1,0.0,0.0,98,4,405,450,0.9,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,1,0.408
2017-01-01 14:00:00,7.5,3.8,1013,89,6.2,0.0,0.0,98,4,420,450,0.93,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,0.8660254037844387,1,0.232
2017-01-01 14:15:00,3.7,3.8,1013,89,6.2,0.0,0.0,98,4,435,450,0.97,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,0.8660254037844387,1,0.12
2017-01-01 14:30:00,0.8,3.8,1013,89,6.2,0.0,0.0,98,4,450,450,1.0,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,0.8660254037844387,1,0.024
2017-01-02 07:15:00,0.3,1.8,1011,97,5.0,0.0,0.0,100,4,15,450,0.03,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,1,0.0
2017-01-02 07:30:00,3.0,1.8,1011,97,5.0,0.0,0.0,100,4,30,450,0.07,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,1,0.0
2017-01-02 07:45:00,7.3,1.8,1011,97,5.0,0.0,0.0,100,4,45,450,0.1,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,1,0.0
2017-01-02 08:00:00,12.2,1.8,1011,96,5.0,0.0,0.0,100,4,60,450,0.13,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387,1,0.088
2017-01-02 08:15:00,6.9,1.8,1011,96,5.0,0.0,0.0,100,4,75,450,0.17,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387,1,0.132
2017-01-02 08:30:00,3.1,1.8,1011,96,5.0,0.0,0.0,100,4,90,450,0.2,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387,1,0.272
2017-01-02 08:45:00,3.9,1.8,1011,96,5.0,0.0,0.0,100,4,105,450,0.23,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387,1,0.272
2017-01-02 09:00:00,8.2,2.0,1012,96,5.1,0.0,0.0,100,4,120,450,0.27,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387,1,0.456
2017-01-02 09:15:00,14.2,2.0,1012,96,5.1,0.0,0.0,100,4,135,450,0.3,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387,1,0.724
2017-01-02 09:30:00,8.5,2.0,1012,96,5.1,0.0,0.0,100,4,150,450,0.33,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387,1,1.208
2017-01-02 09:45:00,4.9,2.0,1012,96,5.1,0.0,0.0,100,4,165,450,0.37,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387,1,0.496
2017-01-02 10:00:00,5.1,2.2,1012,95,5.0,0.0,0.0,79,3,180,450,0.4,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387,1,2.548
2017-01-02 10:15:00,5.2,2.2,1012,95,5.0,0.0,0.0,79,3,195,450,0.43,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387,1,0.672
2017-01-02 10:30:00,5.3,2.2,1012,95,5.0,0.0,0.0,79,3,210,450,0.47,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387,1,0.404
2017-01-02 10:45:00,7.1,2.2,1012,95,5.0,0.0,0.0,79,3,225,450,0.5,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387,1,0.404
2017-01-02 11:00:00,9.1,2.0,1012,91,4.8,0.1,0.0,80,5,240,450,0.53,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387,1,0.84
2017-01-02 11:15:00,8.9,2.0,1012,91,4.8,0.1,0.0,80,5,255,450,0.57,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387,1,0.828
2017-01-02 11:30:00,14.5,2.0,1012,91,4.8,0.1,0.0,80,5,270,450,0.6,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387,1,0.62
2017-01-02 11:45:00,25.9,2.0,1012,91,4.8,0.1,0.0,80,5,285,450,0.63,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387,1,1.756
2017-01-02 12:00:00,42.3,2.1,1012,90,4.8,0.0,0.0,48,2,300,450,0.67,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,1,6.18
2017-01-02 12:15:00,45.1,2.1,1012,90,4.8,0.0,0.0,48,2,315,450,0.7,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,1,8.46
2017-01-02 12:30:00,30.1,2.1,1012,90,4.8,0.0,0.0,48,2,330,450,0.73,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,1,3.532
2017-01-02 12:45:00,23.6,2.1,1012,90,4.8,0.0,0.0,48,2,345,450,0.77,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,1,3.428
2017-01-02 13:00:00,29.0,1.7,1013,86,5.7,0.0,0.0,27,2,360,450,0.8,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,1,1.424
2017-01-02 13:15:00,27.5,1.7,1013,86,5.7,0.0,0.0,27,2,375,450,0.83,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,1,2.528
2017-01-02 13:30:00,21.8,1.7,1013,86,5.7,0.0,0.0,27,2,390,450,0.87,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,1,1.276
2017-01-02 13:45:00,14.0,1.7,1013,86,5.7,0.0,0.0,27,2,405,450,0.9,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,1,1.408
2017-01-02 14:00:00,9.8,1.6,1013,83,5.5,0.0,0.0,23,2,420,450,0.93,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,0.8660254037844387,1,0.868
2017-01-02 14:15:00,5.3,1.6,1013,83,5.5,0.0,0.0,23,2,435,450,0.97,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,0.8660254037844387,1,0.28
2017-01-02 14:30:00,1.2,1.6,1013,83,5.5,0.0,0.0,23,2,450,450,1.0,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,0.8660254037844387,1,0.124
2017-01-03 07:15:00,0.3,0.3,1013,97,4.6,0.0,0.0,97,4,15,450,0.03,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,1,0.0
2017-01-03 07:30:00,3.2,0.3,1013,97,4.6,0.0,0.0,97,4,30,450,0.07,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,1,0.0
2017-01-03 07:45:00,7.8,0.3,1013,97,4.6,0.0,0.0,97,4,45,450,0.1,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,1,0.0
2017-01-03 08:00:00,12.8,0.5,1013,97,5.0,0.0,0.0,96,4,60,450,0.13,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387,1,0.112
2017-01-03 08:15:00,7.2,0.5,1013,97,5.0,0.0,0.0,96,4,75,450,0.17,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387,1,0.116
2017-01-03 08:30:00,3.3,0.5,1013,97,5.0,0.0,0.0,96,4,90,450,0.2,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387,1,0.232
2017-01-03 08:45:00,3.7,0.5,1013,97,5.0,0.0,0.0,96,4,105,450,0.23,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387,1,0.24
2017-01-03 09:00:00,4.1,1.2,1013,96,5.5,0.0,0.12,100,5,120,450,0.27,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387,1,0.436
2017-01-03 09:15:00,4.4,1.2,1013,96,5.5,0.0,0.12,100,5,135,450,0.3,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387,1,0.44
2017-01-03 09:30:00,4.8,1.2,1013,96,5.5,0.0,0.12,100,5,150,450,0.33,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387,1,0.468
2017-01-03 09:45:00,5.0,1.2,1013,96,5.5,0.0,0.12,100,5,165,450,0.37,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387,1,0.504
2017-01-03 10:00:00,5.1,1.1,1012,97,5.7,0.0,0.23,100,5,180,450,0.4,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387,1,0.596
2017-01-03 10:15:00,5.2,1.1,1012,97,5.7,0.0,0.23,100,5,195,450,0.43,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387,1,0.572
2017-01-03 10:30:00,5.3,1.1,1012,97,5.7,0.0,0.23,100,5,210,450,0.47,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387,1,0.62
2017-01-03 10:45:00,5.3,1.1,1012,97,5.7,0.0,0.23,100,5,225,450,0.5,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387,1,0.568
2017-01-03 11:00:00,5.3,1.2,1011,99,6.1,0.0,0.47,100,5,240,450,0.53,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387,1,0.548
2017-01-03 11:15:00,5.3,1.2,1011,99,6.1,0.0,0.47,100,5,255,450,0.57,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387,1,0.436
2017-01-03 11:30:00,5.2,1.2,1011,99,6.1,0.0,0.47,100,5,270,450,0.6,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387,1,0.408
2017-01-03 11:45:00,5.0,1.2,1011,99,6.1,0.0,0.47,100,5,285,450,0.63,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387,1,0.524
2017-01-03 12:00:00,4.9,1.7,1010,98,6.9,0.0,0.52,100,5,300,450,0.67,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,1,0.504
2017-01-03 12:15:00,5.1,1.7,1010,98,6.9,0.0,0.52,100,5,315,450,0.7,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,1,0.408
2017-01-03 12:30:00,17.6,1.7,1010,98,6.9,0.0,0.52,100,5,330,450,0.73,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,1,0.276
2017-01-03 12:45:00,21.9,1.7,1010,98,6.9,0.0,0.52,100,5,345,450,0.77,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,1,0.316
2017-01-03 13:00:00,20.0,2.3,1009,97,7.4,0.53,0.0,100,5,360,450,0.8,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,1,0.316
2017-01-03 13:15:00,19.7,2.3,1009,97,7.4,0.53,0.0,100,5,375,450,0.83,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,1,0.156
2017-01-03 13:30:00,17.2,2.3,1009,97,7.4,0.53,0.0,100,5,390,450,0.87,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,1,0.08
2017-01-03 13:45:00,13.7,2.3,1009,97,7.4,0.53,0.0,100,5,405,450,0.9,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,1,0.076
2017-01-03 14:00:00,9.8,2.5,1008,95,7.7,0.54,0.0,100,5,420,450,0.93,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,0.8660254037844387,1,0.048
2017-01-03 14:15:00,5.1,2.5,1008,95,7.7,0.54,0.0,100,5,435,450,0.97,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,0.8660254037844387,1,0.024
2017-01-03 14:30:00,1.4,2.5,1008,95,7.7,0.54,0.0,100,5,450,450,1.0,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,0.8660254037844387,1,0.0
2017-01-04 07:15:00,0.3,2.0,990,87,9.3,0.3,0.0,48,5,15,465,0.03,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,1,0.0
2017-01-04 07:30:00,2.9,2.0,990,87,9.3,0.3,0.0,48,5,30,465,0.06,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,1,0.0
2017-01-04 07:45:00,6.6,2.0,990,87,9.3,0.3,0.0,48,5,45,465,0.1,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,1,0.0
2017-01-04 08:00:00,11.0,1.7,990,87,9.2,0.0,0.14,81,5,60,465,0.13,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387,1,0.084
2017-01-04 08:15:00,15.8,1.7,990,87,9.2,0.0,0.14,81,5,75,465,0.16,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387,1,0.196
2017-01-04 08:30:00,20.3,1.7,990,87,9.2,0.0,0.14,81,5,90,465,0.19,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387,1,0.276
2017-01-04 08:45:00,9.7,1.7,990,87,9.2,0.0,0.14,81,5,105,465,0.23,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387,1,1.2
2017-01-04 09:00:00,3.6,2.1,990,88,9.2,0.41,0.0,100,5,120,465,0.26,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387,1,0.404
2017-01-04 09:15:00,3.9,2.1,990,88,9.2,0.41,0.0,100,5,135,465,0.29,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387,1,0.592
2017-01-04 09:30:00,4.4,2.1,990,88,9.2,0.41,0.0,100,5,150,465,0.32,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387,1,1.328
2017-01-04 09:45:00,4.7,2.1,990,88,9.2,0.41,0.0,100,5,165,465,0.35,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387,1,0.464
2017-01-04 10:00:00,5.3,2.6,991,87,9.0,0.19,0.0,64,5,180,465,0.39,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387,1,0.116
2017-01-04 10:15:00,13.7,2.6,991,87,9.0,0.19,0.0,64,5,195,465,0.42,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387,1,0.272
2017-01-04 10:30:00,9.3,2.6,991,87,9.0,0.19,0.0,64,5,210,465,0.45,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387,1,1.76
2017-01-04 10:45:00,7.0,2.6,991,87,9.0,0.19,0.0,64,5,225,465,0.48,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387,1,1.396
2017-01-04 11:00:00,14.3,2.7,991,83,9.8,0.71,0.0,83,5,240,465,0.52,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387,1,1.1
2017-01-04 11:15:00,9.2,2.7,991,83,9.8,0.71,0.0,83,5,255,465,0.55,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387,1,1.832
2017-01-04 11:30:00,5.4,2.7,991,83,9.8,0.71,0.0,83,5,270,465,0.58,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387,1,0.892
2017-01-04 11:45:00,5.2,2.7,991,83,9.8,0.71,0.0,83,5,285,465,0.61,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387,1,0.98
2017-01-04 12:00:00,5.2,1.6,992,84,10.1,0.0,0.36,99,5,300,465,0.65,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,1,0.648
2017-01-04 12:15:00,10.0,1.6,992,84,10.1,0.0,0.36,99,5,315,465,0.68,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,1,0.48
2017-01-04 12:30:00,14.6,1.6,992,84,10.1,0.0,0.36,99,5,330,465,0.71,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,1,0.44
2017-01-04 12:45:00,15.3,1.6,992,84,10.1,0.0,0.36,99,5,345,465,0.74,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,1,0.168
2017-01-04 13:00:00,22.6,1.6,994,85,9.2,0.0,0.22,100,5,360,465,0.77,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,1,0.232
2017-01-04 13:15:00,24.2,1.6,994,85,9.2,0.0,0.22,100,5,375,465,0.81,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,1,0.18
2017-01-04 13:30:00,15.5,1.6,994,85,9.2,0.0,0.22,100,5,390,465,0.84,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,1,0.148
2017-01-04 13:45:00,10.7,1.6,994,85,9.2,0.0,0.22,100,5,405,465,0.87,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,1,0.392
2017-01-04 14:00:00,9.7,1.0,995,86,9.0,0.0,0.41,100,5,420,465,0.9,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,0.8660254037844387,1,0.184
2017-01-04 14:15:00,5.8,1.0,995,86,9.0,0.0,0.41,100,5,435,465,0.94,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,0.8660254037844387,1,0.028
2017-01-04 14:30:00,1.7,1.0,995,86,9.0,0.0,0.41,100,5,450,465,0.97,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,0.8660254037844387,1,0.0
2017-01-04 14:45:00,0.0,1.0,995,86,9.0,0.0,0.41,100,5,465,465,1.0,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,0.8660254037844387,1,0.0
2017-01-10 07:15:00,0.8,-3.4,1016,90,5.8,0.0,0.0,30,2,15,465,0.03,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,1,0.0
2017-01-10 07:30:00,4.7,-3.4,1016,90,5.8,0.0,0.0,30,2,30,465,0.06,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,1,0.0
2017-01-10 07:45:00,10.0,-3.4,1016,90,5.8,0.0,0.0,30,2,45,465,0.1,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,1,0.0
2017-01-10 08:00:00,16.0,-3.5,1016,89,6.2,0.0,0.0,29,2,60,465,0.13,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387,1,0.0
2017-01-10 08:15:00,22.1,-3.5,1016,89,6.2,0.0,0.0,29,2,75,465,0.16,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387,1,0.0
2017-01-10 08:30:00,28.1,-3.5,1016,89,6.2,0.0,0.0,29,2,90,465,0.19,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387,1,0.0
2017-01-10 08:45:00,33.8,-3.5,1016,89,6.2,0.0,0.0,29,2,105,465,0.23,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387,1,0.0
2017-01-10 09:00:00,39.1,-2.8,1016,86,6.2,0.0,0.0,19,2,120,465,0.26,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387,1,0.0
2017-01-10 09:15:00,44.0,-2.8,1016,86,6.2,0.0,0.0,19,2,135,465,0.29,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387,1,0.0
2017-01-10 09:30:00,48.2,-2.8,1016,86,6.2,0.0,0.0,19,2,150,465,0.32,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387,1,0.0
2017-01-10 09:45:00,51.9,-2.8,1016,86,6.2,0.0,0.0,19,2,165,465,0.35,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387,1,0.06
2017-01-10 10:00:00,55.0,-2.5,1016,83,5.7,0.0,0.0,15,2,180,465,0.39,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387,1,0.076
2017-01-10 10:15:00,57.4,-2.5,1016,83,5.7,0.0,0.0,15,2,195,465,0.42,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387,1,0.096
2017-01-10 10:30:00,59.2,-2.5,1016,83,5.7,0.0,0.0,15,2,210,465,0.45,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387,1,2.712
2017-01-10 10:45:00,60.2,-2.5,1016,83,5.7,0.0,0.0,15,2,225,465,0.48,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387,1,9.468
2017-01-10 11:00:00,60.6,-2.2,1016,81,5.5,0.0,0.0,10,1,240,465,0.52,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387,1,10.288
2017-01-10 11:15:00,60.2,-2.2,1016,81,5.5,0.0,0.0,10,1,255,465,0.55,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387,1,10.392
2017-01-10 11:30:00,59.2,-2.2,1016,81,5.5,0.0,0.0,10,1,270,465,0.58,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387,1,10.56
2017-01-10 11:45:00,57.4,-2.2,1016,81,5.5,0.0,0.0,10,1,285,465,0.61,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387,1,10.824
2017-01-10 12:00:00,55.0,-2.0,1015,79,5.4,0.0,0.0,3,1,300,465,0.65,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,1,10.524
2017-01-10 12:15:00,51.8,-2.0,1015,79,5.4,0.0,0.0,3,1,315,465,0.68,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,1,9.504
2017-01-10 12:30:00,48.1,-2.0,1015,79,5.4,0.0,0.0,3,1,330,465,0.71,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,1,8.78
2017-01-10 12:45:00,43.8,-2.0,1015,79,5.4,0.0,0.0,3,1,345,465,0.74,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,1,6.572
2017-01-10 13:00:00,38.9,-2.0,1015,77,5.5,0.0,0.0,1,1,360,465,0.77,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,1,4.852
2017-01-10 13:15:00,33.5,-2.0,1015,77,5.5,0.0,0.0,1,1,375,465,0.81,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,1,3.344
2017-01-10 13:30:00,27.8,-2.0,1015,77,5.5,0.0,0.0,1,1,390,465,0.84,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,1,2.308
2017-01-10 13:45:00,21.7,-2.0,1015,77,5.5,0.0,0.0,1,1,405,465,0.87,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,1,2.112
2017-01-10 14:00:00,15.6,-2.1,1015,76,5.0,0.0,0.0,0,1,420,465,0.9,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,0.8660254037844387,1,1.608
